Date,UK,Germany,France,Japan,DJI,SP500,Italy,Spain,Sweden,Switzerland,Belgium,Greece,China,Korea,Australia,Mexico,Brazil
733589,5625.899902,6418.319824,4434.850098,13481.379883,11350.009766,1280,29346,12046.200195,857.65,6958.5,3168.219971,3439.71,2736.1,1674.920044,5332.899902,29395.490234,65018
733590,5479.899902,6315.939941,4341.209961,13463.200195,11382.259766,1284.910034,28786,11770.900391,841.07,6849.700195,3102.48999,3286.83,2651.6,1666.459961,5261.100098,29221.109375,63396
733591,5426.299805,6305.419922,4296.47998,13286.370117,11215.509766,1261.52002,28974,11856.900391,849.5,6843.799805,3081.830078,3190.41,2651.73,1623.599976,5211.600098,28680.830078,61106
733592,5476.600098,6353.740234,4343.990234,13265.400391,11288.540039,1262.900024,29094,11980.099609,851.58,6844.100098,3087.570068,3289.4,2703.53,1606.540039,5094,28465.550781,59273
733596,5512.700195,6395.75,4342.589844,13360.040039,11231.959961,1252.310059,28892,11982.200195,853.14,6815.700195,3067.449951,3345.64,2792.4,1579.719971,5091.700195,28383.529297,59088
733597,5440.5,6304.410156,4275.609863,13033.099609,11384.209961,1273.699951,28306,11794.700195,836.38,6788.100098,3010.439941,3285.59,2814.95,1533.469971,5022.399902,28551.25,59536
733599,5406.799805,6305,4231.560059,13067.209961,11229.019531,1253.390015,28437,11739.5,833.58,6803.100098,3022.300049,3372.62,2875.45,1537.430054,5020.5,27877.330078,60253
733600,5261.600098,6153.299805,4100.640137,13039.69043,11100.540039,1239.48999,27676,11383.5,813.6,6638.899902,2959.350098,3290.74,2856.63,1567.51001,5067.799805,27614.539062,60148
733603,5300.399902,6200.25,4142.529785,13010.160156,11055.19043,1228.300049,27748,11443,826.59,6675.299805,2969.060059,3315.66,2878.26,1558.619995,5007.899902,27517.109375,60721
733604,5171.899902,6081.700195,4061.149902,12754.55957,10962.540039,1214.910034,27044,11151.599609,814.99,6562,2863.439941,3177.93,2779.45,1509.329956,4910.100098,27435.800781,61015
733605,5150.600098,6155.370117,4112.450195,12760.799805,11239.280273,1245.359985,27194,11287.700195,826.83,6583.5,2905.399902,3155.11,2705.87,1507.400024,4947.5,27968.820312,62056
